frame.time_epoch	frame.len	eth.src	eth.dst	ip.src	ip.dst	tcp.srcport	tcp.dstport	udp.srcport	udp.dstport	icmp.type	icmp.code	arp.opcode	arp.src.hw_mac	arp.src.proto_ipv4	arp.dst.hw_mac	arp.dst.proto_ipv4	ipv6.src	ipv6.dst
1683435395.935877000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	54148								2404:a800:6:34::11	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.935898000	842	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31			443	51257										2606:4700:83b1:e82f:f76:427:724a:badb	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.935922000	86	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a			51257	443										2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2606:4700:83b1:e82f:f76:427:724a:badb
1683435395.935943000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	54148								2404:a800:6:34::11	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.935970000	66	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	35.160.27.222	192.168.133.128	443	51123											
1683435395.936007000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	54148								2404:a800:6:34::11	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.936028000	66	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	35.160.27.222	192.168.133.128	443	51123											
1683435395.936054000	113	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a			51215	443										2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:823::2005
1683435395.936112000	94	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					54148	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:a800:6:34::11
1683435395.936114000	87	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	60106								2404:6800:4007:809::2016	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.936114000	54	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	35.160.27.222	192.168.133.128	443	51123											
1683435395.936114000	89	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	60106								2404:6800:4007:809::2016	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.936114000	89	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	60106								2404:6800:4007:809::2016	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.936114000	100	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	35.160.27.222	192.168.133.128	443	51123											
1683435395.936114000	54	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	54.144.73.197	192.168.133.128	443	51254											
1683435395.936114000	93	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	60106								2404:6800:4007:809::2016	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.936114000	93	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	60106								2404:6800:4007:809::2016	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.936114000	181	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	54.144.73.197	192.168.133.128	443	51254											
1683435395.936114000	60	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	54.144.73.197	192.168.133.128	443	51254											
1683435395.936114000	89	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	60106								2404:6800:4007:809::2016	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.936114000	86	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	54.144.73.197	192.168.133.128	443	51254											
1683435395.936114000	84	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	60106								2404:6800:4007:809::2016	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.936114000	161	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	60106								2404:6800:4007:809::2016	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.936114000	2974	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	54.144.73.197	192.168.133.128	443	51254											
1683435395.936283000	98	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					55769	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:809::2016
1683435395.936323000	54	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	54.144.73.197	51254	443											
1683435395.936347000	96	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					55769	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:809::2016
1683435395.936421000	83	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	60106								2404:6800:4007:809::2016	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.936421000	104	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	60106								2404:6800:4007:809::2016	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.936422000	96	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					55769	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:809::2016
1683435395.936421000	1514	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	54.144.73.197	192.168.133.128	443	51254											
1683435395.936421000	190	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	54.144.73.197	192.168.133.128	443	51254											
1683435395.936421000	83	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	60106								2404:6800:4007:809::2016	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.936421000	94	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	60106								2404:6800:4007:809::2016	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.936421000	340	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	54.144.73.197	192.168.133.128	443	51254											
1683435395.936421000	112	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	54.144.73.197	192.168.133.128	443	51254											
1683435395.936421000	83	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	60106								2404:6800:4007:809::2016	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.936421000	90	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	59162								2404:a800:6:1d::13	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.936421000	120	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31			443	51215										2404:6800:4007:823::2005	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.936421000	631	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	35.160.27.222	192.168.133.128	443	51123											
1683435395.936421000	86	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	59162								2404:a800:6:1d::13	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.936421000	92	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	35.160.27.222	192.168.133.128	443	51123											
1683435395.936421000	85	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	59162								2404:a800:6:1d::13	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.936421000	86	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31			443	51257										2606:4700:83b1:e82f:f76:427:724a:badb	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.936496000	96	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					55769	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:809::2016
1683435395.936507000	86	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a			51215	443										2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:823::2005
1683435395.936559000	96	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					55769	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:809::2016
1683435395.936585000	54	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	54.144.73.197	51254	443											
1683435395.936607000	54	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	35.160.27.222	51123	443											
1683435395.936635000	96	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					55769	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:809::2016
1683435395.936681000	96	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					55769	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:809::2016
1683435395.936773000	100	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					55769	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:809::2016
1683435395.936826000	96	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					55769	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:809::2016
1683435395.936893000	100	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					55769	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:809::2016
1683435395.936942000	96	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					55769	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:809::2016
1683435395.937037000	100	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					55769	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:809::2016
1683435395.937077000	96	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					55769	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:809::2016
1683435395.937656000	139	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	59162								2404:a800:6:1d::13	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.937656000	86	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31			443	51215										2404:6800:4007:823::2005	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.937730000	1288	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	59162								2404:a800:6:1d::13	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.937730000	54	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	128.84.21.199	192.168.133.128	443	51250											
1683435395.937801000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	59162								2404:a800:6:1d::13	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.937881000	118	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	54.144.73.197	51254	443											
1683435395.937883000	1514	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	128.84.21.199	192.168.133.128	443	51250											
1683435395.937926000	796	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	59162								2404:a800:6:1d::13	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.938004000	91	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	60106								2404:6800:4007:809::2016	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.938004000	1514	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	128.84.21.199	192.168.133.128	443	51250											
1683435395.938055000	54	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	128.84.21.199	51250	443											
1683435395.938114000	94	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					59162	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:a800:6:1d::13
1683435395.938117000	1514	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	128.84.21.199	192.168.133.128	443	51250											
1683435395.938117000	85	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	59162								2404:a800:6:1d::13	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.938198000	149	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	59162								2404:a800:6:1d::13	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.938198000	1514	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	128.84.21.199	192.168.133.128	443	51250											
1683435395.938208000	98	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					59162	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:a800:6:1d::13
1683435395.938250000	54	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	128.84.21.199	51250	443											
1683435395.938258000	94	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					59162	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:a800:6:1d::13
1683435395.938291000	1514	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	128.84.21.199	192.168.133.128	443	51250											
1683435395.938301000	94	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					59162	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:a800:6:1d::13
1683435395.938369000	98	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					59162	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:a800:6:1d::13
1683435395.938374000	1288	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	59162								2404:a800:6:1d::13	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.938374000	560	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	128.84.21.199	192.168.133.128	443	51250											
1683435395.938433000	54	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	128.84.21.199	51250	443											
1683435395.938738000	96	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					55769	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:809::2016
1683435395.938820000	96	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	35.160.27.222	51123	443											
1683435395.938900000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	59162								2404:a800:6:1d::13	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.938900000	54	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	128.84.21.199	192.168.133.128	443	51253											
1683435395.938900000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	59162								2404:a800:6:1d::13	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.938900000	886	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	59162								2404:a800:6:1d::13	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.938900000	2974	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	128.84.21.199	192.168.133.128	443	51253											
1683435395.938900000	84	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	60106								2404:6800:4007:809::2016	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.939002000	54	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	128.84.21.199	51253	443											
1683435395.939031000	1514	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	128.84.21.199	192.168.133.128	443	51253											
1683435395.939031000	86	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	49665								2404:6800:4007:81c::200e	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.939117000	1514	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	128.84.21.199	192.168.133.128	443	51253											
1683435395.939117000	85	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	59162								2404:a800:6:1d::13	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.939177000	54	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	128.84.21.199	51253	443											
1683435395.939229000	1514	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	128.84.21.199	192.168.133.128	443	51253											
1683435395.939229000	85	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	59162								2404:a800:6:1d::13	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.939229000	560	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	128.84.21.199	192.168.133.128	443	51253											
1683435395.939255000	96	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					49844	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:81c::200e
1683435395.939295000	54	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	128.84.21.199	51253	443											
1683435395.939325000	94	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					59162	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:a800:6:1d::13
1683435395.939394000	94	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					59162	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:a800:6:1d::13
1683435395.939426000	733	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	49665								2404:6800:4007:81c::200e	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.939426000	66	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	142.250.182.110	192.168.133.128	443	51260											
1683435395.939426000	93	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	60106								2404:6800:4007:809::2016	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.939426000	105	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31			443	51256										2404:6800:4007:809::2016	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.939451000	96	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					59162	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:a800:6:1d::13
1683435395.939480000	86	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a			51256	443										2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:809::2016
1683435395.939594000	54	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	142.250.182.110	51260	443											
1683435395.939674000	100	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					49844	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:81c::200e
1683435395.939750000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	54148								2404:a800:6:34::11	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.939750000	54	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	66.117.22.131	192.168.133.128	443	51245											
1683435395.939750000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	54148								2404:a800:6:34::11	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.939750000	66	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	66.117.22.131	192.168.133.128	443	51245											
1683435395.939750000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	54148								2404:a800:6:34::11	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.939750000	54	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	66.117.22.131	192.168.133.128	443	51245											
1683435395.939750000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	54148								2404:a800:6:34::11	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.939855000	338	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	66.117.22.131	51245	443											
1683435395.939896000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	54148								2404:a800:6:34::11	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.939896000	390	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	66.117.22.131	192.168.133.128	443	51245											
1683435395.939896000	85	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	66.117.22.131	192.168.133.128	443	51245											
1683435395.939951000	54	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	66.117.22.131	51245	443											
1683435395.939980000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	54148								2404:a800:6:34::11	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.939980000	394	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	66.117.22.131	192.168.133.128	443	51245											
1683435395.941187000	180	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	128.84.21.199	51250	443											
1683435395.941604000	98	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					55769	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:809::2016
1683435395.941687000	98	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					55769	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:809::2016
1683435395.942186000	180	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	128.84.21.199	51253	443											
1683435395.942709000	571	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	142.250.182.110	51260	443											
1683435395.947563000	94	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					62671	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:827::200e
1683435395.953842000	217	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					55769	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:809::2016
1683435395.954698000	200	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					50111	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:825::200a
1683435395.954898000	1491	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a			51215	443										2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:823::2005
1683435395.955094000	173	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	35.160.27.222	51123	443											
1683435395.955176000	1514	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	35.160.27.222	51123	443											
1683435395.955176000	1514	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	35.160.27.222	51123	443											
1683435395.955176000	1514	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	35.160.27.222	51123	443											
1683435395.955176000	1514	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	35.160.27.222	51123	443											
1683435395.955176000	1514	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	35.160.27.222	51123	443											
1683435395.955176000	1514	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	35.160.27.222	51123	443											
1683435395.955176000	1514	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	35.160.27.222	51123	443											
1683435395.955176000	1514	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	35.160.27.222	51123	443											
1683435395.955176000	1514	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	35.160.27.222	51123	443											
1683435395.955176000	1514	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	35.160.27.222	51123	443											
1683435395.955176000	1514	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	35.160.27.222	51123	443											
1683435395.955176000	407	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	35.160.27.222	51123	443											
1683435395.955385000	338	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					55769	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:809::2016
1683435395.955442000	95	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					54148	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:a800:6:34::11
1683435395.959650000	77	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	192.168.133.211			53145	53									
1683435395.959650000	77	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	192.168.133.211			56026	53									
1683435395.959650000	77	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	192.168.133.211			56219	53									
1683435395.972045000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	55769								2404:6800:4007:809::2016	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.972045000	54	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	142.250.182.110	192.168.133.128	443	51261											
1683435395.972045000	89	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	53954								2404:6800:4007:809::2016	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.972263000	99	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					55769	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:809::2016
1683435395.973060000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	54148								2404:a800:6:34::11	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.973060000	85	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	66.117.22.131	192.168.133.128	443	51245											
1683435395.973060000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	54148								2404:a800:6:34::11	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.973060000	85	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	66.117.22.131	192.168.133.128	443	51245											
1683435395.973128000	66	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	66.117.22.131	51245	443											
1683435395.973153000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	54148								2404:a800:6:34::11	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.973153000	66	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	13.76.158.225	192.168.133.128	443	51131											
1683435395.973234000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	54148								2404:a800:6:34::11	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.973298000	1294	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31			443	51256										2404:6800:4007:809::2016	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.973316000	86	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a			51256	443										2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:809::2016
1683435395.973379000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	54148								2404:a800:6:34::11	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.973468000	1434	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31			443	51257										2606:4700:83b1:e82f:f76:427:724a:badb	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435395.973487000	86	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a			51257	443										2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2606:4700:83b1:e82f:f76:427:724a:badb
